d,score
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,3
11,3
11,2
11,3
11,3
11,2
11,3
11,3
11,4
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,3
11,3
11,2
11,3
11,3
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,3
11,3
11,2
11,2
11,3
11,3
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,3
11,2
11,3
11,2
11,3
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,3
11,3
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,3
11,2
11,3
11,2
11,3
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,3
11,3
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
11,3
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,2
11,3
11,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,3
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,3
12,3
12,2
12,2
12,3
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,3
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,3
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,3
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
12,3
12,3
12,2
12,2
12,3
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
12,3
12,2
12,2
12,2
13,3
13,3
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,3
13,3
13,3
13,2
13,3
13,3
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,3
13,3
13,2
13,2
13,2
13,3
13,3
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,3
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,3
13,3
13,2
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,3
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,3
13,3
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,3
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,3
13,3
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,3
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
13,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,3
14,3
14,2
14,2
14,3
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,3
14,2
14,3
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,3
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,3
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,3
14,2
14,2
14,2
14,3
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,3
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,3
14,3
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,2
14,3
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,2
14,2
14,2
14,2
14,3
14,2
14,2
14,3
14,3
14,2
14,2
14,2
14,2
14,3
14,2
14,3
14,3
